# tri-to-quad-uv-map v1 profile=rabbittail uv_layer=UVMap uv_precision=4 joins=751 source=RabbitTail.NormalSrc result=RabbitTail
u1,v1,u2,v2
0.8763,0.4125,0.9214,0.4319
0.8763,0.3618,0.9112,0.3733
0.8573,0.3245,0.8763,0.3041
0.8641,0.3041,0.8763,0.2884
0.8616,0.579,0.8763,0.5504
0.8313,0.4319,0.8763,0.4519
0.8313,0.4319,0.8763,0.4125
0.9244,0.0598,0.9401,0.0772
0.8947,0.1957,0.9401,0.1714
0.9057,0.2669,0.9401,0.2958
0.9401,0.1242,0.9693,0.1004
0.9037,0.1242,0.9401,0.1479
0.9401,0.1714,0.9819,0.1479
0.9109,0.1004,0.9401,0.1242
0.9401,0.1479,0.9765,0.1242
0.9,0.2449,0.9401,0.2669
0.9401,0.1004,0.9614,0.0772
0.9316,0.0381,0.9401,0.0598
0.9401,0.0772,0.9559,0.0598
0.8984,0.1479,0.9401,0.1714
0.9401,0.2449,0.9837,0.2204
0.9401,0.2669,0.9653,0.2958
0.9,0.2449,0.9401,0.2204
0.9401,0.2204,0.9856,0.1957
0.9188,0.0772,0.9401,0.1004
0.9401,0.0598,0.9486,0.0381
0.8966,0.2204,0.9401,0.1957
0.9401,0.2669,0.9803,0.2449
0.9152,0.2958,0.9401,0.3275
0.9401,0.2958,0.9541,0.3275
0.9401,0.1957,0.9849,0.1714
0.6256,0.4728,0.6708,0.4519
0.5893,0.5149,0.6256,0.5504
0.586,0.3926,0.6256,0.3733
0.5969,0.3534,0.6256,0.3343
0.6256,0.3343,0.6543,0.3534
0.6256,0.4125,0.6707,0.4319
0.6256,0.3147,0.6479,0.3343
0.6256,0.5504,0.6403,0.579
0.6256,0.3147,0.6325,0.2883
0.6256,0.3926,0.669,0.4124
0.6256,0.4938,0.6695,0.4728
0.5804,0.4519,0.6256,0.4728
0.5823,0.4124,0.6256,0.3926
0.5908,0.3733,0.6256,0.3534
0.6034,0.3343,0.6256,0.3147
0.6003,0.5504,0.6256,0.579
0.6099,0.3147,0.6256,0.2884
0.6256,0.3733,0.6653,0.3926
0.6256,0.4519,0.6707,0.4319
0.5817,0.4728,0.6256,0.4938
0.6256,0.3534,0.6605,0.3733
0.5806,0.4319,0.6256,0.4519
0.5806,0.4319,0.6256,0.4125
0.6256,0.5149,0.6666,0.4938
0.5847,0.4938,0.6256,0.5149
0.6256,0.5149,0.651,0.5504
